c9,223,A,3,,W
c9,223,A,3,,A
c9,223,A,3,,A
i1,223,A,1,,A
i1,223,C,1,,A
i1,223,A,1,,W
i1,223,A,1,,A
o0,223,C,4,,A
o0,223,C,4,,A
p9,223,A,3,,A
c4,223,A,2,,A
r6,223,A,3,,W
r6,223,C,3,,W
r6,223,A,3,,A
z2,223,C,2,,W
z2,223,A,2,,W
z2,223,A,2,,W
z2,223,A,2,,W
b6,223,A,3,,W
b6,223,A,3,,A
x8,223,A,4,,A
x8,223,A,4,,A
x8,223,A,4,,A
x8,223,A,4,,A
i9,223,A,4,,W
i9,223,A,4,,A
i9,223,A,4,,W
z6,223,A,2,,A
f5,223,A,3,,A
f5,223,A,3,,W
f5,223,C,3,,W
f5,223,A,3,,A
c1,223,A,2,,W
c1,223,A,2,,W
r6,223,C,1,,W
r6,223,A,1,,A
r6,223,C,1,,W
r6,223,A,1,,A
t4,223,A,3,,W
t4,223,A,3,,W
n9,223,A,2,,A
n9,223,A,2,,W
n9,223,A,2,,W
n9,223,C,2,,A
q1,223,A,1,,A
b4,223,A,3,,A
o3,223,A,4,,W
o3,223,A,4,,A
o3,223,A,4,,A
o3,223,A,4,,A
d1,223,C,3,,W
d1,223,C,3,,A
n3,223,A,3,,A
n3,223,C,3,,A
n3,223,A,3,,W
b9,223,C,1,,W
b9,223,A,1,,A
b9,223,C,1,,A
b9,223,C,1,,W
e8,223,A,3,,A
d8,223,A,4,,W
d8,223,A,4,,W
d8,223,A,4,,A
d8,223,C,4,,W
t0,223,A,1,,W
g5,223,C,1,,A
g5,223,A,1,,A
g5,223,C,1,,A
g5,223,A,1,,A
b9,223,A,3,,W
b9,223,A,3,,A
b9,223,A,3,,A
b9,223,C,3,,A
q4,223,A,1,,W
b4,223,A,1,,A
b4,223,A,1,,A
b4,223,C,1,,A
